"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"33","RT @EnergyCisco: #Smartmeters are reducing #energy usage on a large scale. @JPGreenough shares:http://t.co/DVUXifePy7 @businessinsider http…",FALSE,0,NA,2015-04-24 17:33:31,FALSE,NA,"591656226443911168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JPGreenough",1,TRUE,FALSE,NA,NA
"34","Forget the Internet of Things, Focus on Internet of #Energy: http://t.co/GvZXEaNGPM #IoT",FALSE,2,NA,2015-04-24 17:03:23,FALSE,NA,"591648642949255170",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MOVE_Systems",0,FALSE,FALSE,NA,NA
"35","RT _BruceSinclair ""RT Things_Internet: #IoT Water and energy conservation in distribution of water using the #InternetOfThings …",FALSE,0,NA,2015-04-24 15:51:55,FALSE,NA,"591630657543086080",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","gogo6inc",0,FALSE,FALSE,NA,NA
"36","RT @Things_Internet: #IoT Water and energy conservation in distribution of water using the #InternetOfThings http://t.co/PnYsEo2JT8 #bigdata",FALSE,0,NA,2015-04-24 15:50:34,FALSE,NA,"591630317313724416",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","_BruceSinclair",1,FALSE,FALSE,NA,NA
"37","RT @DailyNull: Forget the Internet of Things, Focus on Internet of Energy http://t.co/jH3NoavFXm #internetofthings #iot #internetofenergy #…",FALSE,0,NA,2015-04-24 15:17:53,FALSE,NA,"591622093634023425",NA,"<a href=""http://testn.macavalon.com"" rel=""nofollow"">audrey blogger</a>","AubreyRobinson6",1,TRUE,FALSE,NA,NA
"38","Check out @jbrugeman at ""Michigan Energy Forum - What's Next with The Internet of Things &amp; Energy Innovation?""  https://t.co/utPQOtd3uT",FALSE,2,NA,2015-04-24 14:54:30,FALSE,NA,"591616207125487616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NextEnergyMi",0,FALSE,FALSE,NA,NA
"39","@AjitJaokar @TheStreet No Internet of Energy without Internet of Things? #InternetofThings #BigData #industry40",FALSE,0,"AjitJaokar",2015-04-24 14:10:15,FALSE,"591604338134556672","591605074692067329","5812922","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","centre_i40",0,FALSE,FALSE,NA,NA
"40","Forget the Internet of Things, Focus on Internet of Energy http://t.co/YwPGD9eNdM via @TheStreet",FALSE,0,NA,2015-04-24 14:07:20,FALSE,NA,"591604338134556672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AjitJaokar",0,FALSE,FALSE,NA,NA
"41","RT @greensboro_nc: #iot Forget the Internet of Things, Focus on Internet of Energy -… http://t.co/ZfTwpqNipG #InternetOfThings http://t.co/…",FALSE,0,NA,2015-04-24 14:01:00,FALSE,NA,"591602744651198466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jorgebarba",11,TRUE,FALSE,NA,NA
"42","SAPVoice: The Internet of Things Powers Safety, Security and Ways to Save Energy - Forbes http://t.co/3ksmKM0WWd",FALSE,1,NA,2015-04-24 13:40:10,FALSE,NA,"591597500567531521",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","MinglMarketing",0,FALSE,FALSE,NA,NA
"43","Machine-to-Machine, Internet of Things, Robotica, Smart Energy, Wearable Technologies, Wireless 2.0 #DWM 27-30 aprile http://t.co/MblDC2qeCX",FALSE,0,NA,2015-04-24 13:31:29,FALSE,NA,"591595315251310594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OMGcloud_Italy",0,FALSE,FALSE,NA,NA
"44","Water and energy conservation in distribution of water using the Internet of Things http://t.co/hoVIJmiR24",FALSE,0,NA,2015-04-24 13:03:11,FALSE,NA,"591588192882679808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mikebuttrum",0,FALSE,FALSE,NA,NA
"45","RT @TECHTACH1: Things_Internet: #IoT Cadence – New DSP sets low-energy benchmarks for IoT, wearables and wireless connectivity #tech …",FALSE,0,NA,2015-04-24 12:12:41,FALSE,NA,"591575484934258688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeadHorf_iTech",1,TRUE,FALSE,NA,NA
"46","Things_Internet: #IoT Cadence – New DSP sets low-energy benchmarks for IoT, wearables and wireless connectivity #tech …",FALSE,3,NA,2015-04-24 12:10:23,FALSE,NA,"591574905533136897",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TECHTACH1",1,FALSE,FALSE,NA,NA
"47","#IoT Cadence – New DSP sets low-energy benchmarks for IoT, wearables and wireless connectivity #tech http://t.co/rrVRFl3OTL #bigdata",FALSE,7,NA,2015-04-24 12:09:40,FALSE,NA,"591574726859886594",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Things_Internet",4,FALSE,FALSE,NA,NA
"48","RT @symantec: Energy-generating clothes and smart lights join the Internet of Things http://t.co/8ft2tSsFVC #IoT http://t.co/xgj8y5ozkn",FALSE,0,NA,2015-04-24 12:09:28,FALSE,NA,"591574676939374592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GazetteDuMonde",20,TRUE,FALSE,NA,NA
"49","Forget the Internet of Things, Focus on Internet of Energy http://t.co/jH3NoavFXm #internetofthings #iot #internetofenergy #ioe #business",FALSE,2,NA,2015-04-24 12:06:11,FALSE,NA,"591573849168281600",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DailyNull",1,FALSE,FALSE,NA,NA
"50","RT @IoTBulletin: MT @Telefonica
How the Internet of Things could just save the EU’s Energy Union? http://t.co/l5hT9tVctk … … #IoT #Internet…",FALSE,0,NA,2015-04-24 11:57:18,FALSE,NA,"591571613688147968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gpodagrosi",1,TRUE,FALSE,NA,NA
"51","MT @Telefonica
How the Internet of Things could just save the EU’s Energy Union? http://t.co/l5hT9tVctk … … #IoT #InternetOfThings",FALSE,1,NA,2015-04-24 11:47:50,FALSE,NA,"591569234322268161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IoTBulletin",1,FALSE,FALSE,"0","0"
"52","Energy-generating clothes and smart lights join the Internet of Things http://t.co/vrymcOSNgK http://t.co/lUXQdGVHLB",FALSE,4,NA,2015-04-24 11:35:08,FALSE,NA,"591566037289668610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brendagdennis",0,FALSE,FALSE,"-74.84536618","39.96743501"
"53","Forget the Internet of Things, Focus on Internet of #Energy - http://t.co/ccb16a8vkg #IoT #connected",FALSE,0,NA,2015-04-24 11:19:17,FALSE,NA,"591562049236393984",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","IELauraD",0,FALSE,FALSE,NA,NA
"54","Everything new under the sun: green energy can power the #InternetofThings http://t.co/Gxpj3u7FKX
#IoT",FALSE,2,NA,2015-04-24 11:04:11,FALSE,NA,"591558248387379200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","janettompson",0,FALSE,FALSE,NA,NA
